gene	meta_log2FC	meta_p	meta_padj	n_datasets	direction
hect domain and RLD 3	-0.30391955	1	1	1	DOWN
hect domain and RLD 4	-0.247715250000001	1	1	1	DOWN
hect domain and RLD 5	0.871376749999999	1	1	1	UP
hect domain and RLD 6	0.749911174999999	1	1	1	UP
hedgehog acyltransferase	-0.1854226	1	1	1	DOWN
hedgehog acyltransferase-like	0.281474975	1	1	1	UP
hedgehog interacting protein	0.509342775	1	1	1	UP
helicase (DNA) B	0.442334275	1	1	1	UP
helicase with zinc finger	0.202734925	1	1	1	UP
helicase, POLQ-like	-0.105299050000001	1	1	1	DOWN
helicase, lymphoid-specific	-0.938354249999999	1	1	1	DOWN
helicase-like transcription factor	-0.653823	1	1	1	DOWN
helt bHLH transcription factor	0.232793	1	1	1	UP
hematological and neurological expressed 1	0.841921000000001	0.287621171895509	1	1	UP
hematological and neurological expressed 1-like	0.403034325	1	1	1	UP
hematopoietic SH2 domain containing	0.403191424999998	1	1	1	UP
hematopoietic cell signal transducer	-1.014971	1	1	1	DOWN
hematopoietic cell-specific Lyn substrate 1	0.129846999999998	1	1	1	UP
hematopoietic prostaglandin D synthase	-0.9198723	1	1	1	DOWN
hematopoietically expressed homeobox	-0.0719704749999998	1	1	1	DOWN
heme binding protein 1	0.187831100000001	1	1	1	UP
heme binding protein 2	0.201270374999999	1	1	1	UP
heme oxygenase (decycling) 1	0.4316096	1	1	1	UP
heme oxygenase (decycling) 2	-0.250107875000001	1	1	1	DOWN
hemicentin 1	0.391317674999999	1	1	1	UP
hemicentin 2	-0.717757200000001	1	1	1	DOWN
hemicentin-2-like	0.1717583	1	1	1	UP
hemochromatosis	-1.2035684	1	1	1	DOWN
hemochromatosis type 2 (juvenile)	0.00917884999999993	1	1	1	UP
hemogen	1.188462175	1	1	1	UP
hemoglobin, alpha 2	1.28646175	1	1	1	UP
hemoglobin, beta	0.647811624999998	1	1	1	UP
hemoglobin, delta	0.786666624999998	1	1	1	UP
hemoglobin, epsilon 1	-0.688107625	1	1	1	DOWN
hemoglobin, gamma A	0.418699625	1	1	1	UP
hemoglobin, mu	0.361582849999999	1	1	1	UP
hemoglobin, theta 1	0.410003999999999	1	1	1	UP
hemoglobin, zeta	0.741298249999999	1	1	1	UP
hemopexin	-0.101615975	1	1	1	DOWN
hemopoietic cell kinase	0.390735624999999	1	1	1	UP
heparan sulfate (glucosamine) 3-O-sulfotransferase 1	0.745761500000001	1	1	1	UP
heparan sulfate (glucosamine) 3-O-sulfotransferase 2	0.497089474999999	1	1	1	UP
heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1	1.080944825	1	1	1	UP
heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	0.1618947	1	1	1	UP
heparan sulfate (glucosamine) 3-O-sulfotransferase 4	-0.376451425	1	1	1	DOWN
heparan sulfate (glucosamine) 3-O-sulfotransferase 5	0.339704099999999	1	1	1	UP
heparan sulfate (glucosamine) 3-O-sulfotransferase 6	0.5764373	1	1	1	UP
heparan sulfate 2-O-sulfotransferase 1	-0.87246	1	1	1	DOWN
heparan sulfate 6-O-sulfotransferase 1	0.953307549999998	1	1	1	UP
heparan sulfate 6-O-sulfotransferase 2	0.428778625	1	1	1	UP
heparan sulfate 6-O-sulfotransferase 3	0.3213571	1	1	1	UP
heparan sulfate proteoglycan 2	1.015286	1	1	1	UP
heparan-alpha-glucosaminide N-acetyltransferase	0.942600199999998	1	1	1	UP
heparanase	0.868915999999998	1	1	1	UP
heparanase 2	-0.2452602	1	1	1	DOWN
heparin-binding EGF-like growth factor	0.18795215	1	1	1	UP
hepatic and glial cell adhesion molecule	0.642114899999999	1	1	1	UP
hepatic leukemia factor	0.429267175	1	1	1	UP
hepatitis A virus cellular receptor 1	0.270867499999999	1	1	1	UP
hepatitis A virus cellular receptor 2	-1.307062825	1	1	1	DOWN
hepatitis B virus x interacting protein	-0.885649125000001	1	1	1	DOWN
hepatocellular carcinoma, down-regulated 1	-0.462645750000001	1	1	1	DOWN
hepatocellular carcinoma-related HCRP1	0.0426817250000002	1	1	1	UP
hepatocyte growth factor (hepapoietin A; scatter factor)	0.210961824999999	1	1	1	UP
hepatocyte growth factor-regulated tyrosine kinase substrate	0.171611374999999	1	1	1	UP
hepatocyte nuclear factor 4, alpha	0.403459924999999	1	1	1	UP
hepatocyte nuclear factor 4, gamma	0.598768	1	1	1	UP
hepatoma derived growth factor-like 1	-0.0720277500000019	1	1	1	DOWN
hepatoma-derived growth factor	0.395149499999999	1	1	1	UP
hepatoma-derived growth factor, related protein 3	0.323592	1	1	1	UP
hepatoma-derived growth factor-related protein 2	-0.768464625000001	1	1	1	DOWN
hepcidin antimicrobial peptide	-0.089759749999999	1	1	1	DOWN
hephaestin	-0.0785377500000006	1	1	1	DOWN
hephaestin-like 1	0.80787695	1	1	1	UP
hepsin	-1.46255655	0.809748375004205	1	1	DOWN
heterochromatin protein 1, binding protein 3	0.308984	1	1	1	UP
heterogeneous nuclear ribonucleoprotein A/B	0.653595124999997	1	1	1	UP
heterogeneous nuclear ribonucleoprotein A0	1.06434365	0.505561203763943	1	1	UP
heterogeneous nuclear ribonucleoprotein A1	0.687637375	1	1	1	UP
heterogeneous nuclear ribonucleoprotein A1-like 2	-0.260339000000001	1	1	1	DOWN
heterogeneous nuclear ribonucleoprotein A2/B1	0.392568974999999	1	1	1	UP
heterogeneous nuclear ribonucleoprotein A3	0.882117374999998	1	1	1	UP
heterogeneous nuclear ribonucleoprotein C (C1/C2)	-0.3445765	1	1	1	DOWN
heterogeneous nuclear ribonucleoprotein C-like 1	0.832203099999999	1	1	1	UP
heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)	0.508296999999998	1	1	1	UP
heterogeneous nuclear ribonucleoprotein D-like	0.195393499999999	1	1	1	UP
heterogeneous nuclear ribonucleoprotein F	-0.374685250000001	1	1	1	DOWN
heterogeneous nuclear ribonucleoprotein H1 (H)	0.402537075	1	1	1	UP
heterogeneous nuclear ribonucleoprotein H2 (H')	0.0208893749999997	1	1	1	UP
heterogeneous nuclear ribonucleoprotein H3 (2H9)	0.4042178	1	1	1	UP
heterogeneous nuclear ribonucleoprotein K	-0.561247750000001	1	1	1	DOWN
heterogeneous nuclear ribonucleoprotein L	0.317068374999999	1	1	1	UP
heterogeneous nuclear ribonucleoprotein L-like	-0.5829679	1	1	1	DOWN
heterogeneous nuclear ribonucleoprotein M	0.891202999999999	1	1	1	UP
heterogeneous nuclear ribonucleoprotein R	0.453765124999998	1	1	1	UP
heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)	-0.259085500000001	1	1	1	DOWN
heterogeneous nuclear ribonucleoprotein U-like 1	0.703191874999999	1	1	1	UP
heterogeneous nuclear ribonucleoprotein U-like 2	0.691212099999999	1	1	1	UP
hexamethylene bis-acetamide inducible 1	0.518796574999999	1	1	1	UP
hexamethylene bis-acetamide inducible 2	0.268259324999998	1	1	1	UP
hexokinase 1	0.463172875	1	1	1	UP
hexokinase 2	0.287030399999999	1	1	1	UP
hexokinase 3 (white cell)	-0.39125075	1	1	1	DOWN
hexokinase domain containing 1	0.710432749999999	1	1	1	UP
hexosaminidase (glycosyl hydrolase family 20, catalytic domain) containing	0.120996925	1	1	1	UP
hexosaminidase A (alpha polypeptide)	-0.10126925	1	1	1	DOWN
hexosaminidase B (beta polypeptide)	-0.159834125000003	1	1	1	DOWN
hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)	0.950531049999999	1	1	1	UP
high density lipoprotein binding protein	0.27637	1	1	1	UP
high mobility group 20A	0.0384512250000001	1	1	1	UP
high mobility group 20B	1.133514	1	1	1	UP
high mobility group AT-hook 1	0.335056749999998	1	1	1	UP
high mobility group AT-hook 2	-1.4088335	1	1	1	DOWN
high mobility group box 1	-0.140490499999999	1	1	1	DOWN
high mobility group box 2	0.79119865	1	1	1	UP
high mobility group box 3	0.703751325	1	1	1	UP
high mobility group box 4	0.533175099999999	1	1	1	UP
high mobility group nucleosomal binding domain 2	0.808535225	1	1	1	UP
high mobility group nucleosomal binding domain 3	-0.530761750000001	1	1	1	DOWN
high mobility group nucleosomal binding domain 4	-0.205472000000003	1	1	1	DOWN
high mobility group nucleosome binding domain 1	-0.334889500000002	1	1	1	DOWN
high mobility group nucleosome binding domain 5	0.1785653	1	1	1	UP
high mobility group protein HMG-I/HMG-Y-like	0.637888674999999	1	1	1	UP
highly divergent homeobox	-0.1510129	1	1	1	DOWN
hippocalcin	-0.0981593250000003	1	1	1	DOWN
hippocalcin like 4	1.270538375	1	1	1	UP
hippocalcin-like 1	0.377209749999999	1	1	1	UP
hippocampus abundant transcript 1	-0.0640222500000009	1	1	1	DOWN
hippocampus abundant transcript-like 1	0.242959999999999	1	1	1	UP
histamine N-methyltransferase	-1.5930934	0.377253556308499	1	1	DOWN
histamine receptor H1	0.875444124999999	1	1	1	UP
histamine receptor H2	0.10794075	1	1	1	UP
histamine receptor H3	0.202766249999999	1	1	1	UP
histamine receptor H4	0.25491235	1	1	1	UP
histatin 1	0.565319399999999	1	1	1	UP
histatin 3	0.0190678499999998	1	1	1	UP
histidine ammonia-lyase	1.10477105	1	1	1	UP
histidine decarboxylase	-0.389525975000001	1	1	1	DOWN
histidine rich calcium binding protein	-0.21391785	1	1	1	DOWN
histidine rich carboxyl terminus 1	-0.3790801	1	1	1	DOWN
histidine triad nucleotide binding protein 1	-0.1009955	1	1	1	DOWN
histidine triad nucleotide binding protein 2	-0.12945725	1	1	1	DOWN
histidine triad nucleotide binding protein 3	0.128979124999999	1	1	1	UP
histidine-rich glycoprotein	0.258640924999998	1	1	1	UP
histidyl-tRNA synthetase	0.115524249999999	1	1	1	UP
histidyl-tRNA synthetase 2, mitochondrial (putative)	-0.257336050000001	1	1	1	DOWN
histocompatibility (minor) 13	-0.607264550000001	1	1	1	DOWN
histocompatibility (minor) HA-1	0.0988671249999998	1	1	1	UP
histocompatibility (minor) HB-1	-0.433200500000002	1	1	1	DOWN
histocompatibility (minor) serpin domain containing	0.201798874999999	1	1	1	UP
histocompatibility antigen-related	0.1075729	1	1	1	UP
histone H4 transcription factor	0.187052325	1	1	1	UP
histone acetyltransferase 1	-0.494438000000001	1	1	1	DOWN
histone cluster 1, H1a	0.634331174999999	1	1	1	UP
histone cluster 1, H1b	-0.3227628	1	1	1	DOWN
histone cluster 1, H1c	-0.593579500000001	1	1	1	DOWN
histone cluster 1, H1d	-0.5927655	1	1	1	DOWN
histone cluster 1, H1e	-1.08525	1	1	1	DOWN
histone cluster 1, H1t	-1.16908255	1	1	1	DOWN
histone cluster 1, H2aa	-0.19390335	1	1	1	DOWN
histone cluster 1, H2ab	-0.269084949999999	1	1	1	DOWN
histone cluster 1, H2ac	-0.703063	1	1	1	DOWN
histone cluster 1, H2ad	-0.596970250000001	1	1	1	DOWN
histone cluster 1, H2ae	-0.540073750000001	1	1	1	DOWN
histone cluster 1, H2ag	0.168435099999999	1	1	1	UP
histone cluster 1, H2ah	-0.433663000000002	1	1	1	DOWN
histone cluster 1, H2ai	0.333204649999999	1	1	1	UP
histone cluster 1, H2aj	-0.0216672500000009	1	1	1	DOWN
histone cluster 1, H2ak	-0.414964250000003	1	1	1	DOWN
histone cluster 1, H2al	0.137897799999999	1	1	1	UP
histone cluster 1, H2am	-0.67061525	1	1	1	DOWN
histone cluster 1, H2ba	0.17839255	1	1	1	UP
histone cluster 1, H2bb	-0.264880000000001	1	1	1	DOWN
histone cluster 1, H2bc	-0.574715125000001	1	1	1	DOWN
histone cluster 1, H2bd	-0.481520250000004	1	1	1	DOWN
histone cluster 1, H2be	-0.319638350000001	1	1	1	DOWN
histone cluster 1, H2bf	-0.0438330000000007	1	1	1	DOWN
histone cluster 1, H2bg	-0.236093125000002	1	1	1	DOWN
histone cluster 1, H2bh	-0.646157750000001	1	1	1	DOWN
histone cluster 1, H2bi	-0.100192000000001	1	1	1	DOWN
histone cluster 1, H2bj	-0.286134500000002	1	1	1	DOWN
histone cluster 1, H2bk	-0.404506500000003	1	1	1	DOWN
histone cluster 1, H2bl	-0.653007750000003	1	1	1	DOWN
histone cluster 1, H2bm	-0.126319000000001	1	1	1	DOWN
histone cluster 1, H2bn	-0.16928975	1	1	1	DOWN
histone cluster 1, H2bo	-0.6397085	1	1	1	DOWN
histone cluster 1, H3a	0.0305864999999977	1	1	1	UP
histone cluster 1, H3b	0.121943999999997	1	1	1	UP
histone cluster 1, H3c	0.209075749999998	1	1	1	UP
histone cluster 1, H3d	-0.129043375000003	1	1	1	DOWN
histone cluster 1, H3e	-0.199632750000002	1	1	1	DOWN
histone cluster 1, H3f	-0.137812999999999	1	1	1	DOWN
histone cluster 1, H3g	-0.00133125000000172	1	1	1	DOWN
histone cluster 1, H3h	-0.304017875000002	1	1	1	DOWN
histone cluster 1, H3i	-0.0939187500000017	1	1	1	DOWN
histone cluster 1, H3j	0.2334767	1	1	1	UP
histone cluster 1, H4a	0.764166849999999	1	1	1	UP
histone cluster 1, H4b	0.0823202499999996	1	1	1	UP
histone cluster 1, H4c	-0.534964000000004	1	1	1	DOWN
histone cluster 1, H4d	-0.530732899999999	1	1	1	DOWN
histone cluster 1, H4e	0.37509375	1	1	1	UP
histone cluster 1, H4f	-0.310092000000001	1	1	1	DOWN
histone cluster 1, H4g	0.59954045	1	1	1	UP
histone cluster 1, H4h	0.294819999999998	1	1	1	UP
histone cluster 1, H4i	0.240029875	1	1	1	UP
histone cluster 1, H4j	0.382105499999999	1	1	1	UP
histone cluster 1, H4k	-0.5486425	1	1	1	DOWN
histone cluster 1, H4l	-0.308523250000002	1	1	1	DOWN
histone cluster 2, H2aa4	-0.404193500000002	1	1	1	DOWN
histone cluster 2, H2ab	-0.48432075	1	1	1	DOWN
histone cluster 2, H2ac	-0.726926000000004	1	1	1	DOWN
histone cluster 2, H2ba	-0.211293400000001	1	1	1	DOWN
histone cluster 2, H2be	0.6201365	1	1	1	UP
histone cluster 2, H2bf	-0.222845500000002	1	1	1	DOWN
histone cluster 2, H3a	1.074853725	1	1	1	UP
histone cluster 2, H3d	0.214161999999999	1	1	1	UP
histone cluster 2, H4a	0.455541475	1	1	1	UP
histone cluster 2, H4b	0.0281639999999989	1	1	1	UP
histone cluster 3, H2a	0.418050875	1	1	1	UP
histone cluster 3, H2bb	0.0490713999999992	1	1	1	UP
histone cluster 3, H3	0.151237499999999	1	1	1	UP
histone cluster 4, H4	-0.35023635	1	1	1	DOWN
histone deacetylase 1	-0.0648397500000001	1	1	1	DOWN
histone deacetylase 10	0.34467485	1	1	1	UP
histone deacetylase 11	0.379625974999999	1	1	1	UP
histone deacetylase 2	0.1889995	1	1	1	UP
histone deacetylase 3	-0.0891898250000008	1	1	1	DOWN
histone deacetylase 4	-0.0183131499999999	1	1	1	DOWN
histone deacetylase 5	0.202653724999999	1	1	1	UP
histone deacetylase 6	0.29379235	1	1	1	UP
histone deacetylase 7	-0.754188175	1	1	1	DOWN
histone deacetylase 8	-0.386143600000001	1	1	1	DOWN
histone deacetylase 9	-0.37796215	1	1	1	DOWN
holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase)	0.163381499999999	1	1	1	UP
holocytochrome c synthase	-0.0388000250000013	1	1	1	DOWN
homeobox A1	0.0161154499999993	1	1	1	UP
homeobox A10	0.657025749999998	1	1	1	UP
homeobox A11	0.0907876749999997	1	1	1	UP
homeobox A13	0.0224062750000002	1	1	1	UP
homeobox A2	-0.322859275	1	1	1	DOWN
homeobox A3	0.263918975	1	1	1	UP
homeobox A4	-0.549677950000001	1	1	1	DOWN
homeobox A5	-0.177174250000001	1	1	1	DOWN
homeobox A6	0.403981025	1	1	1	UP
homeobox A7	0.545587674999999	1	1	1	UP
homeobox A9	1.127925625	0.87201235682731	1	1	UP
homeobox B1	-0.0673581500000001	1	1	1	DOWN
homeobox B13	0.1839399	1	1	1	UP
homeobox B2	-0.338366375	1	1	1	DOWN
homeobox B3	0.90147495	1	1	1	UP
homeobox B4	-0.162167525	1	1	1	DOWN
homeobox B5	0.0697508499999997	1	1	1	UP
homeobox B6	-0.534353025	1	1	1	DOWN
homeobox B7	0.229514375	1	1	1	UP
homeobox B8	0.0698124749999999	1	1	1	UP
homeobox B9	0.426313075	1	1	1	UP
homeobox C10	0.770074475	1	1	1	UP
homeobox C11	-0.819177575	1	1	1	DOWN
homeobox C12	0.2805532	1	1	1	UP
homeobox C13	-0.447179275	1	1	1	DOWN
homeobox C4	0.705330999999999	1	1	1	UP
homeobox C5	0.188780125	1	1	1	UP
homeobox C6	0.602796574999999	1	1	1	UP
homeobox C8	0.635466349999999	1	1	1	UP
homeobox C9	0.78003895	1	1	1	UP
homeobox D1	-0.577150275	1	1	1	DOWN
homeobox D10	-0.153709375000001	1	1	1	DOWN
homeobox D11	0.744828925	1	1	1	UP
homeobox D12	0.1058321	1	1	1	UP
homeobox D13	0.14779815	1	1	1	UP
homeobox D3	0.202922325	1	1	1	UP
homeobox D4	0.428126925	1	1	1	UP
homeobox D8	0.390232375	1	1	1	UP
homeobox D9	0.358225524999999	1	1	1	UP
homeobox HPX-2	0.189531124999999	1	1	1	UP
homeobox and leucine zipper encoding	0.124473374999999	1	1	1	UP
homeobox containing 1	0.508403799999999	1	1	1	UP
homeodomain interacting protein kinase 1	0.154552524999999	1	1	1	UP
homeodomain interacting protein kinase 2	1.375690575	1	1	1	UP
homeodomain interacting protein kinase 3	0.5508752	1	1	1	UP
homeodomain interacting protein kinase 4	0.591456049999999	1	1	1	UP
homer homolog 1 (Drosophila)	-0.891343375	1	1	1	DOWN
homer homolog 2 (Drosophila)	1.8792614	1	1	1	UP
homer homolog 3 (Drosophila)	0.655455724999998	0.465916458950412	1	1	UP
homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	0.311910499999999	1	1	1	UP
homogentisate 1,2-dioxygenase	-0.0212273250000004	1	1	1	DOWN
homolog of rat pragma of Rnd2	0.216535999999999	1	1	1	UP
hook homolog 1 (Drosophila)	-0.2136024	1	1	1	DOWN
hook homolog 2 (Drosophila)	0.0256404000000009	1	1	1	UP
hook homolog 3 (Drosophila)	-0.22398925	1	1	1	DOWN
hormonally up-regulated Neu-associated kinase	-0.2139466	1	1	1	DOWN
hornerin	0.0223029999999997	1	1	1	UP
host cell factor C1 (VP16-accessory protein)	0.843847725	1	1	1	UP
host cell factor C1 regulator 1 (XPO1 dependent)	0.0562363749999981	1	1	1	UP
host cell factor C2	-0.595436425000001	1	1	1	DOWN
hsa-let-7a-3	-0.130718084217867	1	1	2	UP
hsa-mir-892c	0.0875296666666659	1	1	1	UP
human	0.179256275	1	1	1	UP
human immunodeficiency virus type I enhancer binding protein 1	0.514132199999999	1	1	1	UP
human immunodeficiency virus type I enhancer binding protein 2	0.597656499999999	1	1	1	UP
human immunodeficiency virus type I enhancer binding protein 3	1.004251925	1	1	1	UP
huntingtin	0.5473777	1	1	1	UP
huntingtin interacting protein 1	1.2845342	0.343203150718153	1	1	UP
huntingtin interacting protein 1 related	0.754427074999999	1	1	1	UP
huntingtin-associated protein 1	-0.0343997500000002	1	1	1	DOWN
hyaluronan and proteoglycan link protein 1	0.804231249999999	1	1	1	UP
hyaluronan and proteoglycan link protein 2	-0.29512825	1	1	1	DOWN
hyaluronan and proteoglycan link protein 3	-0.307189650000001	1	1	1	DOWN
hyaluronan and proteoglycan link protein 4	0.134019175	1	1	1	UP
hyaluronan binding protein 2	0.673447099999999	0.904560611403023	1	1	UP
hyaluronan binding protein 4	0.0278529499999986	1	1	1	UP
hyaluronan synthase 1	-0.773591625	0.327543788764364	1	1	DOWN
hyaluronan synthase 2	-0.663272450000001	1	1	1	DOWN
hyaluronan synthase 3	-0.59441145	1	1	1	DOWN
hyaluronan-mediated motility receptor (RHAMM)	0.33667135	1	1	1	UP
hyaluronoglucosaminidase 1	-0.448846950000001	1	1	1	DOWN
hyaluronoglucosaminidase 2	0.152110999999999	1	1	1	UP
hyaluronoglucosaminidase 3	-0.5053312	1	1	1	DOWN
hyaluronoglucosaminidase 4	-0.768375750000001	0.21324213844172	1	1	DOWN
hydrocephalus inducing homolog (mouse)	0.775285325	1	1	1	UP
hydrogen voltage-gated channel 1	0.644354400000001	1	1	1	UP
hydrolethalus syndrome 1	0.0913110749999993	1	1	1	UP
hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	-0.127370750000001	1	1	1	DOWN
hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	-0.244153750000002	1	1	1	DOWN
hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	-0.225228750000001	1	1	1	DOWN
hydroxyacid oxidase (glycolate oxidase) 1	-0.6167483	1	1	1	DOWN
hydroxyacid oxidase 2 (long chain)	-1.045409075	0.626593622802736	1	1	DOWN
hydroxyacyl-CoA dehydrogenase	0.0863036250000006	1	1	1	UP
hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	-0.0364143750000009	1	1	1	DOWN
hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit	-0.492426750000004	1	1	1	DOWN
hydroxyacylglutathione hydrolase	-0.0873781000000008	1	1	1	DOWN
hydroxyacylglutathione hydrolase-like	0.598958124999999	1	1	1	UP
hydroxycarboxylic acid receptor 1	0.127782149999999	1	1	1	UP
hydroxycarboxylic acid receptor 2	0.297576175	1	1	1	UP
hydroxycarboxylic acid receptor 3	0.57736255	1	1	1	UP
hydroxymethylbilane synthase	-0.299676000000001	1	1	1	DOWN
hydroxyprostaglandin dehydrogenase 15-(NAD)	0.933951874999999	1	1	1	UP
hydroxypyruvate isomerase (putative)	-0.696945225	1	1	1	DOWN
hydroxysteroid (11-beta) dehydrogenase 1	-1.173161125	0.433844285457129	1	1	DOWN
hydroxysteroid (11-beta) dehydrogenase 1-like	0.078194225	1	1	1	UP
hydroxysteroid (11-beta) dehydrogenase 2	1.03950925	1	1	1	UP
hydroxysteroid (17-beta) dehydrogenase 1	-1.352557375	0.447955327607534	1	1	DOWN
hydroxysteroid (17-beta) dehydrogenase 10	-0.330152125	1	1	1	DOWN
